airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
3,9075,2023-02-09 00:54:00,2023-01-25 08:47:02,01:04:35,14:36:40,BRPI,Name_XAUYR,SeatMCM,Business,754.25,Meal,0,Cancelled,GateWG,B,ClaimFNU,11.0,1,LOCVSO,TypeSZQ,Pilot_BWPD,Crew_RPEH,No,No Meal,Available,True,False,True,2,No
19,2576,2023-09-05 03:35:58,2023-11-16 23:34:58,11:33:22,11:08:01,BUAK,Name_HBWIU,SeatGLK,First,707.44,Meal,4450,Pending,GatePF,C,ClaimUGX,9.68,0,LOCSIH,TypeUXG,Pilot_LFNP,Crew_YQPO,No,Vegan,Not Available,False,True,True,1,No
18,9691,2023-06-28 22:31:12,2023-03-27 08:07:29,20:40:30,14:35:19,BKMH,Name_KPIQO,SeatWZC,First,939.99,Meal,0,Cancelled,GateRF,C,ClaimPTI,9.5,1,LOCBOI,TypeRBA,Pilot_FCRR,Crew_HKVN,No,Vegetarian,Available,False,False,False,1,Yes
10,9982,2023-11-13 21:52:12,2023-01-11 14:22:13,18:08:42,13:48:49,BSIY,Name_GDWOQ,SeatRQZ,First,526.05,Extra Baggage,2224,Confirmed,GateLQ,C,ClaimEHZ,10.19,2,LOCZBB,TypeVCE,Pilot_JYPI,Crew_RRCH,Yes,No Meal,Available,True,True,True,1,Yes
6,4540,2023-03-06 17:54:48,2023-08-11 14:04:33,18:59:44,10:38:04,BFDI,Name_WWJLZ,SeatVNK,First,610.5,Meal,0,Cancelled,GateHV,A,ClaimJWP,2.88,2,LOCCOS,TypeZSW,Pilot_LFPV,Crew_KEYE,Yes,Vegan,Available,True,False,False,1,No
13,8257,2023-11-15 17:08:12,2023-05-29 15:02:45,04:27:57,14:21:14,BYOR,Name_PGJBV,SeatUGS,Economy,204.07,Extra Baggage,2227,Confirmed,GateKI,A,ClaimMBC,5.55,0,LOCXMP,TypePXS,Pilot_HSID,Crew_XEJO,Yes,Vegan,Available,True,False,True,0,Yes
10,1149,2023-05-25 23:52:08,2023-09-25 16:59:37,01:00:12,17:12:44,BZVD,Name_LSFUT,SeatDKK,First,303.27,Meal,3400,Confirmed,GateKP,C,ClaimIEM,1.56,1,LOCORQ,TypeIAQ,Pilot_UZTX,Crew_GGVP,Yes,No Meal,Not Available,False,True,True,1,No
18,2624,2023-12-02 09:50:43,2023-07-02 05:15:46,20:09:58,10:41:01,BSZP,Name_XBWTN,SeatACR,Business,651.29,No Extras,0,Cancelled,GateYA,C,ClaimHHG,1.53,2,LOCOOE,TypeYQL,Pilot_DMWH,Crew_FZKW,Yes,Vegetarian,Not Available,False,False,False,1,Yes
16,8661,2023-04-02 16:31:24,2023-08-04 19:27:41,16:09:52,22:09:31,BFLO,Name_GEUIM,SeatFWB,Business,582.07,No Extras,3924,Cancelled,GateMF,D,ClaimAMQ,10.44,2,LOCKAS,TypeQHS,Pilot_MLXQ,Crew_MTNZ,Yes,Vegetarian,Available,False,True,True,0,No
6,3574,2023-01-22 02:38:19,2023-03-11 19:55:29,18:36:38,18:13:01,BOOP,Name_OEHGL,SeatPWC,First,473.36,Extra Baggage,0,Confirmed,GateCC,D,ClaimJNJ,9.22,1,LOCVFE,TypeOSN,Pilot_TONJ,Crew_IEYE,No,Vegan,Not Available,False,True,False,0,No
13,5428,2023-01-06 15:47:10,2023-07-26 15:46:52,15:18:34,02:48:46,BNHY,Name_TXWLT,SeatFXO,First,715.5,No Extras,0,Confirmed,GateSC,B,ClaimGXH,4.97,0,LOCAAS,TypeWPX,Pilot_RUWB,Crew_FSHV,No,Vegan,Not Available,False,True,True,0,No
4,8529,2023-09-19 09:03:39,2023-09-30 15:13:11,10:59:39,10:41:32,BYBO,Name_VNWPM,SeatRIN,First,282.69,Meal,0,Cancelled,GateFB,A,ClaimOZW,6.57,0,LOCJXI,TypeFAH,Pilot_VQVO,Crew_SVEW,No,Vegetarian,Not Available,False,True,False,2,No
14,5269,2023-06-09 13:17:40,2023-08-17 17:25:23,07:53:25,06:05:31,BHKP,Name_ZMOKW,SeatHAZ,First,714.26,Extra Baggage,280,Confirmed,GateVI,B,ClaimSNS,3.61,2,LOCGCS,TypeMZN,Pilot_YKZT,Crew_CVIZ,No,Vegan,Available,True,False,True,0,Yes
1,8769,2023-12-13 07:36:50,2023-11-03 14:22:06,21:31:50,19:07:10,BHET,Name_HIEBJ,SeatQKZ,First,228.49,Extra Baggage,0,Pending,GateHU,B,ClaimWRL,6.05,1,LOCOUD,TypeICS,Pilot_TTGX,Crew_BHMJ,Yes,Vegetarian,Available,True,False,False,2,No
5,3108,2023-03-03 02:05:10,2023-09-01 15:28:43,09:42:04,16:30:14,BYDL,Name_MOUNK,SeatDHX,First,519.99,Meal,0,Confirmed,GateSD,B,ClaimJLZ,3.52,2,LOCTME,TypeTNH,Pilot_PFDV,Crew_JLXO,No,Vegan,Available,False,True,True,1,Yes
8,4947,2023-04-05 20:13:34,2023-07-01 12:02:53,00:48:39,16:06:09,BJDS,Name_NGNCJ,SeatWNG,Economy,157.82,Extra Baggage,0,Confirmed,GateMN,C,ClaimBSB,7.31,1,LOCMFR,TypeGXP,Pilot_WZKG,Crew_XOXY,No,Vegan,Available,True,False,True,2,No
12,8899,2023-07-07 11:22:25,2023-09-06 03:41:39,20:02:48,05:32:18,BJSS,Name_UFFTC,SeatKSB,Economy,541.35,Meal,3511,Confirmed,GateEP,C,ClaimQZJ,10.09,1,LOCNWA,TypeTJF,Pilot_MGUU,Crew_UNYI,Yes,Vegan,Not Available,False,True,False,0,Yes
2,5914,2023-02-14 04:10:47,2023-02-04 14:54:30,20:41:00,16:56:33,BKWM,Name_PKTQX,SeatDLT,First,830.28,No Extras,0,Pending,GateBB,D,ClaimYXW,10.58,0,LOCTNA,TypeDKD,Pilot_TYDA,Crew_YCJK,Yes,No Meal,Not Available,True,False,True,1,No
12,7667,2023-05-04 18:44:40,2023-10-03 04:03:03,17:42:48,02:08:49,BUYB,Name_LCDKI,SeatWZQ,First,509.51,No Extras,0,Pending,GateFQ,C,ClaimWWX,6.29,1,LOCUYA,TypeHKA,Pilot_DBGQ,Crew_LEIX,No,Non-Vegetarian,Available,False,True,True,2,No
5,3263,2023-03-13 14:52:21,2023-06-23 21:14:51,12:11:50,21:02:18,BNTR,Name_ZYFTX,SeatKSY,Business,361.54,Meal,0,Pending,GateCL,D,ClaimNJB,10.76,2,LOCOUI,TypeSZR,Pilot_DTGT,Crew_EXBN,No,No Meal,Not Available,True,False,False,1,Yes
5,4815,2023-06-12 18:18:32,2023-06-29 21:46:04,09:26:45,01:55:51,BPXD,Name_WVVIT,SeatRTR,Economy,181.05,Meal,0,Cancelled,GateWD,D,ClaimDJU,9.29,1,LOCAZI,TypeWYO,Pilot_GQKK,Crew_NXNZ,Yes,Vegan,Not Available,False,True,True,0,Yes
13,1577,2023-03-19 12:45:25,2023-07-23 02:51:52,23:10:00,22:49:32,BAZC,Name_NFPRI,SeatWAU,First,390.89,Extra Baggage,0,Confirmed,GateDB,B,ClaimDXV,11.03,2,LOCJXD,TypeGVV,Pilot_IVDY,Crew_EGVS,Yes,Non-Vegetarian,Not Available,False,False,False,2,No
9,1422,2023-05-31 16:05:45,2023-08-03 00:42:17,02:57:37,06:08:04,BLWC,Name_GXRLE,SeatMYI,Business,863.99,Meal,3491,Confirmed,GateCK,A,ClaimSBS,10.69,0,LOCGQK,TypeDSJ,Pilot_SGAX,Crew_EACI,Yes,Non-Vegetarian,Available,True,True,True,2,Yes
10,3763,2023-10-11 08:46:58,2023-03-13 08:59:19,05:06:34,01:44:56,BURX,Name_NYNCG,SeatTCO,Business,421.55,Extra Baggage,0,Confirmed,GateQJ,D,ClaimVJW,6.52,2,LOCOCM,TypePZV,Pilot_XYBZ,Crew_FNPL,Yes,No Meal,Available,True,True,False,1,No
1,2229,2023-08-30 06:24:01,2023-09-28 05:10:21,20:07:13,03:53:46,BDQL,Name_PUVUV,SeatDKD,First,225.65,No Extras,0,Cancelled,GateHQ,B,ClaimJWJ,5.09,1,LOCKZT,TypePFL,Pilot_VRNC,Crew_ORNA,No,Vegetarian,Not Available,False,True,False,2,Yes
3,4176,2023-03-22 07:36:36,2023-08-19 18:54:11,10:39:57,15:33:18,BTHY,Name_IWQIR,SeatJKG,Business,894.05,Meal,1839,Confirmed,GateGQ,D,ClaimYMH,10.03,1,LOCQII,TypeVXB,Pilot_YNBL,Crew_QYXZ,Yes,Vegan,Available,True,True,True,1,Yes
18,9945,2023-09-18 09:22:04,2023-10-03 01:47:13,06:37:54,15:17:06,BQNV,Name_NDODE,SeatQXP,Business,931.63,No Extras,1541,Confirmed,GateNT,B,ClaimNEZ,9.27,2,LOCSSL,TypeYIO,Pilot_ORTX,Crew_QKZO,No,Non-Vegetarian,Available,False,False,True,1,No
12,1687,2023-11-26 18:10:05,2023-12-18 15:13:29,08:17:53,16:15:21,BTKH,Name_ZDXIK,SeatVBP,Economy,956.28,Extra Baggage,2916,Cancelled,GateVN,C,ClaimSDZ,2.9,2,LOCSOL,TypeASZ,Pilot_MVSN,Crew_CQFH,No,Non-Vegetarian,Available,True,True,True,2,No
3,1722,2023-12-09 04:29:07,2023-11-01 06:04:31,23:30:55,23:22:02,BAUQ,Name_NLRLI,SeatNWY,First,542.81,Meal,134,Pending,GateEP,C,ClaimWEY,1.22,0,LOCKUU,TypeFQT,Pilot_AYWR,Crew_SIZO,Yes,Non-Vegetarian,Available,True,False,True,1,Yes
9,1746,2023-06-24 04:25:09,2023-12-05 17:37:24,06:34:30,05:20:25,BTRJ,Name_BSFMY,SeatWSA,Economy,584.1,Meal,4929,Confirmed,GateSP,A,ClaimKTV,7.94,1,LOCCJX,TypeZUY,Pilot_AMDD,Crew_YKGG,Yes,Vegetarian,Available,True,False,False,0,Yes
2,5337,2023-04-03 17:28:47,2023-05-01 00:52:38,03:02:31,09:10:38,BIBT,Name_OWXBY,SeatJDH,Economy,338.35,No Extras,3974,Pending,GateYI,D,ClaimUAE,11.44,2,LOCGSG,TypeEJN,Pilot_MJTO,Crew_FQMU,No,Vegetarian,Not Available,False,False,True,2,Yes
3,3712,2023-10-19 22:49:08,2023-02-26 09:49:05,17:47:49,16:05:05,BCAA,Name_PFNSO,SeatDJV,First,370.03,Meal,4410,Cancelled,GateXO,D,ClaimMWB,3.46,1,LOCTSN,TypeCKY,Pilot_EUJW,Crew_HPWO,Yes,Vegan,Available,False,True,True,2,No
14,1707,2023-03-17 21:02:55,2023-04-14 05:42:22,15:22:32,23:37:39,BRHR,Name_RLBZY,SeatQMP,Business,539.49,Extra Baggage,0,Confirmed,GateXX,A,ClaimNIX,7.96,2,LOCXLX,TypeBJU,Pilot_AWID,Crew_TUCP,No,Vegetarian,Available,False,False,True,2,Yes
4,9626,2023-02-06 10:28:53,2023-11-21 10:36:35,04:22:48,02:52:51,BAVQ,Name_TXPWU,SeatNFA,Business,203.67,No Extras,0,Confirmed,GateSE,B,ClaimREM,4.6,2,LOCBYS,TypeVOF,Pilot_EZWG,Crew_IHPR,Yes,No Meal,Not Available,False,False,False,2,No
19,1483,2023-01-19 19:29:39,2023-12-04 14:07:49,18:21:53,12:34:35,BJIV,Name_TVZOH,SeatQKS,Business,964.19,Meal,0,Confirmed,GateXZ,C,ClaimIUE,5.9,1,LOCRTI,TypeGCA,Pilot_CAHQ,Crew_VGFB,No,No Meal,Available,True,False,False,0,Yes
13,2533,2023-05-20 15:39:25,2023-09-12 13:01:29,06:47:43,19:12:39,BJVA,Name_UBNDK,SeatZZD,Economy,700.79,Meal,3870,Confirmed,GateQI,C,ClaimRVU,3.25,0,LOCIRB,TypeHBK,Pilot_VKJK,Crew_JKIG,Yes,Non-Vegetarian,Not Available,True,True,True,0,No
7,1169,2023-07-22 01:07:40,2023-09-27 16:37:48,21:55:05,17:54:36,BPGC,Name_QYVGA,SeatBFZ,Business,94.34,Extra Baggage,0,Pending,GateFV,A,ClaimTCL,3.72,0,LOCKRB,TypePCS,Pilot_RXWH,Crew_XHMH,Yes,No Meal,Available,False,False,False,1,Yes
12,2020,2023-04-03 20:43:14,2023-07-05 10:11:49,08:33:56,17:42:56,BQIO,Name_UIQAB,SeatOEH,Economy,295.34,No Extras,0,Cancelled,GateBV,C,ClaimNBV,4.95,2,LOCEUB,TypeLLG,Pilot_DGSZ,Crew_PSEX,Yes,Vegetarian,Available,False,True,False,2,Yes
3,8093,2023-12-21 12:32:48,2023-05-30 07:04:05,03:14:48,02:34:54,BHDS,Name_SVKVJ,SeatKRG,Economy,335.14,Extra Baggage,4176,Cancelled,GateHT,D,ClaimQRZ,6.36,2,LOCGLU,TypeFYX,Pilot_FTYG,Crew_FOMO,No,Vegan,Not Available,True,True,True,0,Yes
9,7466,2023-10-24 12:31:32,2023-01-17 11:34:13,04:46:42,00:12:30,BBBM,Name_JACPM,SeatTPO,First,59.77,Extra Baggage,0,Cancelled,GateQQ,A,ClaimFAI,7.52,0,LOCWVN,TypeRZQ,Pilot_PNOF,Crew_ANCE,No,Non-Vegetarian,Not Available,True,True,True,1,No
2,1847,2023-04-07 06:03:33,2023-07-29 04:33:55,01:59:48,06:42:03,BSAZ,Name_IHKIK,SeatDDD,Business,985.07,No Extras,0,Cancelled,GateOA,D,ClaimQRA,9.21,2,LOCQKK,TypeKNV,Pilot_AUYA,Crew_IGBW,Yes,Vegan,Available,True,False,True,1,Yes
9,9887,2023-08-14 14:00:52,2023-09-13 15:47:24,14:48:46,17:46:14,BWOB,Name_XYWZM,SeatBSH,First,315.72,No Extras,0,Pending,GateLW,B,ClaimTOX,6.47,0,LOCONB,TypeMAB,Pilot_DBFJ,Crew_EFNG,Yes,Vegan,Available,True,False,True,0,Yes
12,4346,2023-09-05 00:38:44,2023-06-22 17:51:27,03:55:35,20:25:50,BPVN,Name_NICVF,SeatNPZ,First,99.05,Extra Baggage,0,Pending,GateEJ,A,ClaimRVI,10.39,0,LOCJIR,TypeOZQ,Pilot_MNSN,Crew_QXQE,Yes,No Meal,Available,False,False,True,2,Yes
12,5013,2023-12-19 21:30:03,2023-02-23 21:36:18,09:37:37,11:52:12,BFKN,Name_NMANL,SeatUJU,First,882.36,No Extras,0,Confirmed,GateME,B,ClaimDYH,2.42,2,LOCTSH,TypeDTQ,Pilot_LDBW,Crew_UWUC,Yes,Vegan,Not Available,True,True,True,0,No
15,9078,2023-03-30 22:55:01,2023-08-17 16:01:20,00:09:18,14:13:58,BTDQ,Name_ZZWCN,SeatUWY,First,154.97,Meal,3639,Cancelled,GateZM,B,ClaimHSH,4.9,1,LOCQUV,TypeKDX,Pilot_BYLI,Crew_WLPV,Yes,Non-Vegetarian,Not Available,False,False,False,1,No
2,1031,2023-07-01 06:01:55,2023-11-28 20:14:57,14:28:05,12:17:10,BPFH,Name_BWJDG,SeatQRX,Economy,483.0,Meal,0,Cancelled,GateUX,B,ClaimSVQ,11.52,1,LOCHEV,TypeSYW,Pilot_ZCRE,Crew_YHWX,Yes,Vegan,Available,True,False,True,2,No
18,9368,2023-09-17 16:52:11,2023-09-20 23:59:13,07:16:35,13:20:46,BMZD,Name_QJXBX,SeatHKD,Business,396.4,No Extras,0,Pending,GateUK,A,ClaimTWX,2.93,1,LOCRTF,TypeMNG,Pilot_TDRY,Crew_AHLR,Yes,Vegan,Not Available,True,False,True,0,No
13,8877,2023-01-30 00:09:07,2023-05-30 17:47:37,04:00:43,03:26:32,BPQD,Name_XYTOL,SeatSQB,Economy,124.09,No Extras,1988,Cancelled,GateAK,A,ClaimJUA,2.54,2,LOCNRU,TypeOOB,Pilot_GZHU,Crew_FIIZ,Yes,Vegan,Available,False,True,False,2,No
14,7170,2023-01-04 05:56:10,2023-10-10 10:21:26,17:51:26,15:14:13,BPBT,Name_AJXIN,SeatCSQ,First,80.95,Extra Baggage,0,Confirmed,GateCK,C,ClaimVPC,8.22,1,LOCAJA,TypeWSR,Pilot_DFHA,Crew_TQEL,Yes,Non-Vegetarian,Available,False,True,False,0,Yes
5,8830,2023-07-07 07:42:04,2023-06-15 10:14:50,06:26:55,11:31:06,BXMC,Name_IVXXU,SeatTPE,Economy,305.4,Meal,0,Cancelled,GateXW,A,ClaimBHC,9.21,0,LOCPVZ,TypeXNY,Pilot_BMBM,Crew_KBLB,Yes,Vegan,Available,True,False,True,2,Yes
10,3315,2023-02-23 10:41:43,2023-10-08 17:52:13,01:39:09,17:20:23,BUJR,Name_TJJKR,SeatBXG,First,391.74,Extra Baggage,0,Confirmed,GateLQ,C,ClaimGMN,3.15,2,LOCKTE,TypeEBP,Pilot_ZRFC,Crew_RQQO,Yes,Vegetarian,Available,False,True,False,2,No
12,1065,2023-03-29 05:43:38,2023-09-13 05:23:01,11:13:31,22:16:19,BYCA,Name_CLCLV,SeatGIN,Business,759.25,Meal,198,Confirmed,GateRT,C,ClaimVAD,3.51,1,LOCXOY,TypeJFO,Pilot_QOMU,Crew_TZTA,No,No Meal,Available,True,False,True,0,Yes
10,2928,2023-06-10 10:43:30,2023-09-25 11:45:18,13:40:21,15:59:25,BWKE,Name_WVKNQ,SeatPLX,First,738.07,Meal,0,Pending,GateQI,D,ClaimYEF,5.53,0,LOCBRB,TypeGJF,Pilot_RWPW,Crew_FZIA,No,Non-Vegetarian,Available,True,True,True,2,No
11,6011,2023-11-03 12:01:34,2023-05-12 01:47:51,19:00:38,23:50:07,BYCK,Name_WLYXU,SeatRHO,Economy,491.1,No Extras,0,Cancelled,GateSO,C,ClaimSPW,9.83,0,LOCVGS,TypeVIL,Pilot_UPYM,Crew_PAQG,Yes,No Meal,Available,False,False,False,2,Yes
2,8533,2023-02-07 07:23:16,2023-08-11 12:44:56,17:22:01,04:16:26,BAOG,Name_DECYO,SeatZQZ,Economy,249.69,Extra Baggage,0,Cancelled,GateYJ,C,ClaimYTE,5.43,0,LOCEPT,TypePWC,Pilot_MSBB,Crew_MOEG,Yes,Vegetarian,Available,True,False,True,1,Yes
5,7225,2023-09-25 13:44:04,2023-06-25 03:09:08,22:01:38,08:00:22,BXBO,Name_EWWQV,SeatLKL,Business,850.05,Meal,4243,Confirmed,GateWN,A,ClaimAAA,7.45,1,LOCNJE,TypeHYT,Pilot_CKDO,Crew_RTSC,Yes,Vegetarian,Not Available,True,True,True,2,No
7,6447,2023-08-15 12:48:59,2023-11-18 15:43:38,05:45:24,21:14:58,BRYD,Name_DSMCN,SeatYJC,Business,666.79,No Extras,0,Confirmed,GateOJ,C,ClaimEWU,6.91,2,LOCSNW,TypeWLF,Pilot_VZVT,Crew_DLEI,No,Non-Vegetarian,Not Available,True,False,True,0,No
6,1584,2023-03-15 18:58:04,2023-01-31 05:53:38,21:20:44,03:22:11,BAII,Name_VQUDJ,SeatGET,Business,381.38,No Extras,4602,Cancelled,GateBB,D,ClaimHGL,10.0,2,LOCFVC,TypePMO,Pilot_WMML,Crew_NOWE,No,No Meal,Available,True,False,False,1,No
3,7470,2023-05-17 04:59:46,2023-02-03 12:06:11,19:50:31,16:12:02,BVFN,Name_XIXWS,SeatFHE,Economy,877.34,Extra Baggage,1694,Cancelled,GateCM,C,ClaimDMQ,11.06,2,LOCLSC,TypeCXP,Pilot_YSSU,Crew_TOVU,Yes,Vegan,Not Available,True,True,False,0,Yes
13,7685,2023-03-03 20:46:20,2023-07-25 05:30:53,06:08:01,09:57:41,BIBI,Name_HATCS,SeatYIX,Economy,827.19,No Extras,0,Pending,GateLJ,C,ClaimEXR,7.64,1,LOCVNB,TypeYWC,Pilot_NJZY,Crew_UAIW,Yes,Vegetarian,Not Available,True,True,False,2,No
3,6244,2023-06-20 04:02:10,2023-11-15 11:39:06,12:25:32,20:08:09,BMTT,Name_RWNNJ,SeatMNK,Economy,50.57,No Extras,0,Confirmed,GateVK,D,ClaimMAK,10.33,0,LOCHMQ,TypeSWB,Pilot_LFNB,Crew_TNXM,Yes,Vegetarian,Not Available,True,True,True,0,No
6,9154,2023-09-19 00:58:54,2023-04-12 10:44:23,15:47:47,22:03:12,BYWL,Name_CWBSS,SeatRNU,First,875.47,Extra Baggage,3101,Cancelled,GateDP,C,ClaimYEC,4.28,1,LOCKVE,TypeUKK,Pilot_HITB,Crew_EYGD,No,Vegetarian,Not Available,False,True,True,2,Yes
11,8951,2023-09-04 08:58:46,2023-11-07 05:46:10,15:48:19,22:55:40,BJEX,Name_GZDLZ,SeatXFC,Economy,552.94,No Extras,0,Cancelled,GateVO,B,ClaimYOU,4.32,1,LOCPLB,TypeDYU,Pilot_RSQO,Crew_OZIX,No,No Meal,Not Available,False,True,False,1,Yes
17,2748,2023-10-19 16:20:18,2023-06-08 23:52:22,00:35:55,14:36:57,BLAW,Name_GCZYB,SeatJUI,Economy,928.19,No Extras,4297,Pending,GateBZ,C,ClaimIRJ,9.04,0,LOCHXY,TypeLYL,Pilot_TQBG,Crew_EHXE,No,Vegetarian,Available,True,True,True,1,No
10,8670,2023-04-13 08:04:15,2023-10-08 10:15:41,08:18:23,10:49:18,BDMR,Name_LSFKM,SeatIRB,Business,782.18,Extra Baggage,0,Confirmed,GateOI,B,ClaimTVK,11.87,2,LOCWKU,TypeYET,Pilot_OKYI,Crew_FSRP,No,Vegan,Not Available,True,False,True,2,Yes
12,3204,2023-03-04 21:51:42,2023-07-29 03:23:31,08:09:53,20:55:59,BBKY,Name_OVFZH,SeatRNC,First,188.99,Meal,0,Pending,GateYD,B,ClaimTYQ,3.34,2,LOCYRR,TypeLRX,Pilot_TUUV,Crew_XAPS,Yes,Non-Vegetarian,Available,False,True,False,0,No
17,2892,2023-10-29 12:24:10,2023-10-18 09:23:08,12:55:09,15:09:26,BVDR,Name_HFHQG,SeatEJN,Economy,374.1,Meal,0,Pending,GateJC,C,ClaimJGC,2.22,0,LOCYLY,TypeEDX,Pilot_NFGZ,Crew_XHRI,No,Non-Vegetarian,Available,False,True,True,1,Yes
4,8018,2023-01-14 18:18:55,2023-03-19 22:18:47,13:23:54,11:53:17,BGIB,Name_SCIQI,SeatWLS,Business,346.11,Extra Baggage,0,Cancelled,GateVS,C,ClaimGYQ,2.89,0,LOCKXD,TypeSXO,Pilot_JSGP,Crew_WHDD,Yes,Vegan,Available,False,True,True,2,Yes
2,4093,2023-06-08 09:49:32,2023-12-23 03:32:00,23:17:15,19:34:31,BDNQ,Name_UNYAF,SeatQDG,First,717.78,Extra Baggage,0,Cancelled,GateDU,C,ClaimBKN,8.62,1,LOCAKQ,TypeBBZ,Pilot_ALFW,Crew_PUCR,No,No Meal,Not Available,False,False,False,0,No
11,1973,2023-04-30 04:57:05,2023-01-21 20:01:11,08:21:41,20:54:48,BACA,Name_QQUEQ,SeatMCX,First,561.59,Meal,0,Cancelled,GateCU,B,ClaimOAH,11.24,1,LOCPLM,TypeMTR,Pilot_QMJI,Crew_UHWC,Yes,Non-Vegetarian,Available,True,False,False,2,Yes
7,5024,2023-08-09 07:52:51,2023-10-31 11:01:56,03:56:53,22:43:26,BTVU,Name_RSSWR,SeatTJK,Business,306.97,No Extras,0,Cancelled,GateHY,A,ClaimOZD,4.68,0,LOCAON,TypeJVR,Pilot_ATTH,Crew_XIZW,Yes,Vegan,Not Available,False,True,True,1,Yes
2,7615,2023-09-04 17:55:55,2023-03-12 13:21:47,01:12:31,10:58:01,BYMN,Name_OCNAQ,SeatNYS,Business,773.5,Extra Baggage,2720,Confirmed,GateYM,B,ClaimRBL,3.31,2,LOCCMM,TypeLXN,Pilot_MVUJ,Crew_IQNB,Yes,No Meal,Available,False,False,False,1,Yes
18,5329,2023-06-20 19:48:04,2023-09-09 14:42:09,11:10:36,06:14:18,BLKR,Name_AQDAT,SeatUIZ,First,671.22,Extra Baggage,0,Confirmed,GateFN,A,ClaimQXS,2.85,0,LOCEZV,TypeHCQ,Pilot_GCYE,Crew_FUZV,No,Vegetarian,Not Available,True,True,False,0,No
4,7715,2023-05-29 05:17:48,2023-09-07 01:33:04,03:40:41,06:24:25,BBCD,Name_VCCLK,SeatYGL,Economy,803.5,No Extras,0,Confirmed,GateHR,A,ClaimVST,2.44,0,LOCYUN,TypeABB,Pilot_XLYM,Crew_PJLY,No,Vegetarian,Available,False,False,False,0,Yes
8,2477,2023-02-06 12:58:14,2023-05-12 12:04:28,06:09:39,22:42:53,BIKV,Name_EZMLB,SeatYHJ,Business,759.68,No Extras,0,Confirmed,GateQA,C,ClaimRCX,8.93,0,LOCYNN,TypeFNB,Pilot_KJEH,Crew_SEPP,Yes,Non-Vegetarian,Not Available,False,False,True,0,No
14,6689,2023-02-15 08:50:40,2023-04-03 00:06:13,13:14:25,08:01:37,BYUY,Name_TAZIC,SeatMXC,Business,632.91,Extra Baggage,4186,Cancelled,GatePQ,B,ClaimFTT,3.44,0,LOCTUL,TypeUSY,Pilot_OXRX,Crew_MRXT,No,No Meal,Available,False,False,True,2,No
12,9962,2023-09-08 04:32:13,2023-11-16 08:46:05,17:00:42,17:13:08,BIQO,Name_XTFZK,SeatCJB,Business,207.73,Meal,0,Cancelled,GateYX,A,ClaimBRE,11.68,1,LOCRTT,TypeZJF,Pilot_CNQJ,Crew_QBZS,No,Vegetarian,Not Available,False,False,False,2,No
18,8329,2023-03-28 20:09:27,2023-07-26 20:06:00,01:14:15,05:47:33,BIGH,Name_TTKOF,SeatACN,Business,234.88,No Extras,0,Confirmed,GateOP,B,ClaimTYP,10.57,0,LOCLCW,TypeLQS,Pilot_RGJX,Crew_EOCM,No,Vegetarian,Not Available,False,False,False,0,Yes
11,7444,2023-12-26 20:46:33,2023-09-23 14:57:44,11:14:19,09:23:15,BCAD,Name_HIRFQ,SeatZND,Business,797.96,Extra Baggage,0,Pending,GateKM,D,ClaimTJS,7.46,2,LOCUPK,TypeYXU,Pilot_WZUY,Crew_PCUA,No,No Meal,Available,False,True,True,2,Yes
8,9497,2023-06-05 22:23:57,2023-01-23 17:09:28,16:54:59,16:24:30,BQAD,Name_WZPSY,SeatTEZ,First,863.32,No Extras,0,Confirmed,GateMR,D,ClaimYES,9.0,0,LOCXWU,TypeDEI,Pilot_HGAC,Crew_OXKG,Yes,Vegan,Available,True,False,False,1,Yes
2,1001,2023-03-03 10:04:58,2023-06-21 15:11:22,04:53:17,20:42:40,BHQZ,Name_VPMLI,SeatHON,First,527.11,Meal,0,Pending,GateCE,B,ClaimRPD,8.17,0,LOCFWB,TypeAFV,Pilot_QGIT,Crew_ADVQ,No,No Meal,Available,True,True,False,0,Yes
15,9462,2023-08-17 19:58:45,2023-10-05 23:36:51,15:26:31,21:25:21,BZLY,Name_FDFQZ,SeatGVE,Economy,987.79,Meal,0,Confirmed,GateZK,B,ClaimZRI,11.87,2,LOCMTI,TypeJBY,Pilot_EDKK,Crew_DVIH,Yes,Vegan,Available,False,False,False,1,Yes
9,7843,2023-07-01 03:58:11,2023-08-07 18:12:13,12:50:09,22:07:08,BVPE,Name_XJHCO,SeatZZZ,First,330.45,Meal,0,Confirmed,GateOW,B,ClaimPHI,2.33,0,LOCLEU,TypeOYX,Pilot_ZIUH,Crew_LJWY,Yes,Vegetarian,Not Available,True,False,False,0,No
19,6972,2023-05-17 01:57:49,2023-05-04 03:54:51,02:30:52,16:38:50,BYYY,Name_UUSKF,SeatPVN,Business,745.1,Extra Baggage,0,Pending,GateYF,C,ClaimYCO,10.79,0,LOCTAN,TypeWDJ,Pilot_PPBD,Crew_YXMN,No,No Meal,Available,False,False,True,0,No
